master_id,order_num_total_ever_online,order_num_total_ever_offline,customer_value_total_ever_offline,customer_value_total_ever_online,recency,tenure,segment,order_channel,last_order_channel,first_order_date,last_order_date,last_order_date_online,last_order_date_offline,interested_in_categories_12
896c1534-a50d-11e9-a2fc-000d3a38a36f,5.0,1.0,39.99,514.94,116.0,933.0,6,Desktop,Offline,2018-07-18,2021-02-05,2019-03-26,2021-02-05,[KADIN]
466dc53c-a5a0-11e9-a2fc-000d3a38a36f,6.0,1.0,249.95,678.95,81.0,917.0,6,Android App,Offline,2018-09-07,2021-03-12,2020-06-06,2021-03-12,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
642607c4-b045-11e9-9757-000d3a38a36f,3.0,2.0,149.98,431.97,124.0,798.0,6,Desktop,Offline,2018-11-22,2021-01-28,2018-12-24,2021-01-28,[KADIN]
0f684644-2853-11ea-b87a-000d3a38a36f,3.0,2.0,159.98,385.96,135.0,674.0,6,Android App,Android App,2019-03-15,2021-01-17,2021-01-17,2019-11-30,"[ERKEK, COCUK, KADIN]"
1e196dac-97d5-11ea-9d91-000d3a38a36f,4.0,1.0,83.48,910.36,98.0,284.0,6,Android App,Android App,2020-05-15,2021-02-23,2021-02-23,2020-08-18,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
1b2c27ea-a507-11e9-a2fc-000d3a38a36f,6.0,1.0,335.48,954.84,78.0,1584.0,6,Android App,Offline,2016-11-12,2021-03-15,2021-02-27,2021-03-15,"[KADIN, AKTIFSPOR]"
c1622432-af04-11e9-a2fc-000d3a38a36f,3.0,1.0,59.99,439.97,255.0,665.0,6,Mobile,Desktop,2018-11-24,2020-09-19,2020-09-19,2019-07-13,[AKTIFSPOR]
23ff39da-aadd-11e9-a2fc-000d3a38a36f,3.0,1.0,339.9,607.18,185.0,1222.0,6,Desktop,Desktop,2017-07-25,2020-11-28,2020-11-28,2019-11-12,[KADIN]
37c42310-aaef-11e9-a2fc-000d3a38a36f,5.0,2.0,319.97,893.76,143.0,1247.0,6,Desktop,Desktop,2017-08-11,2021-01-09,2021-01-09,2019-11-02,[AKTIFSPOR]
db2734c4-5be9-11ea-91e1-000d3a38a36f,3.0,1.0,90.49,674.93,182.0,310.0,6,Android App,Android App,2020-01-26,2020-12-01,2020-12-01,2020-01-26,"[ERKEK, KADIN]"
99f79740-a696-11e9-a2fc-000d3a38a36f,7.0,1.0,152.89,711.76,294.0,2450.0,6,Mobile,Desktop,2013-11-26,2020-08-11,2020-08-11,2020-01-03,"[AKTIFCOCUK, COCUK, KADIN]"
88a202b4-d643-11e9-93bc-000d3a38a36f,5.0,1.0,119.98,452.93,185.0,465.0,6,Ios App,Ios App,2019-08-21,2020-11-28,2020-11-28,2019-08-21,[KADIN]
d6879a9e-ac0d-11e9-a2fc-000d3a38a36f,4.0,1.0,145.98,564.44,89.0,1400.0,6,Android App,Offline,2017-05-04,2021-03-04,2020-05-31,2021-03-04,"[ERKEK, KADIN, AKTIFSPOR]"
2e9cb658-a94b-11e9-a2fc-000d3a38a36f,4.0,2.0,170.94,483.25,64.0,1632.0,6,Android App,Offline,2016-10-09,2021-03-29,2020-09-17,2021-03-29,"[ERKEK, COCUK, KADIN]"
85a7c094-a5b5-11e9-a2fc-000d3a38a36f,14.0,1.0,210.48,1292.43,135.0,2104.0,6,Ios App,Mobile,2015-04-15,2021-01-17,2021-01-17,2020-03-07,[COCUK]
6f8458be-ac21-11e9-a2fc-000d3a38a36f,6.0,1.0,79.99,565.9,342.0,822.0,6,Mobile,Mobile,2018-03-25,2020-06-24,2020-06-24,2019-04-18,"[COCUK, KADIN]"
8c23d2fa-0145-11ea-a5e8-000d3a38a36f,4.0,1.0,109.99,1738.74,138.0,466.0,6,Ios App,Mobile,2019-10-06,2021-01-14,2021-01-14,2019-10-06,[]
28536fc2-ff21-11e9-a5e8-000d3a38a36f,5.0,2.0,119.98,385.94,166.0,468.0,6,Ios App,Ios App,2019-09-06,2020-12-17,2020-12-17,2019-09-26,"[AKTIFCOCUK, ERKEK, COCUK]"
dd45733c-d6e8-11e9-93bc-000d3a38a36f,3.0,1.0,99.99,534.26,141.0,496.0,6,Android App,Android App,2019-09-03,2021-01-11,2021-01-11,2019-09-03,"[ERKEK, KADIN, AKTIFSPOR]"
da61781c-b09d-11e9-9757-000d3a38a36f,9.0,1.0,149.97,1608.81,118.0,834.0,6,Android App,Mobile,2018-10-23,2021-02-03,2021-02-03,2019-09-28,"[ERKEK, AKTIFSPOR]"
18afda70-3dd2-11ea-9e19-000d3a38a36f,3.0,2.0,665.71,1154.85,337.0,228.0,6,Android App,Android App,2019-11-14,2020-06-29,2020-06-29,2019-11-17,"[ERKEK, AKTIFSPOR]"
5ba0ae22-d7b6-11e9-93bc-000d3a38a36f,2.0,1.0,199.98,1038.63,183.0,442.0,6,Mobile,Desktop,2019-09-15,2020-11-30,2020-11-30,2019-09-15,"[COCUK, KADIN, AKTIFSPOR]"
67e96bfa-0033-11eb-8341-000d3a38a36f,5.0,1.0,319.98,737.78,105.0,563.0,6,Ios App,Android App,2019-08-03,2021-02-16,2021-02-16,2020-12-15,"[ERKEK, KADIN]"
c81283e2-9f7a-11e9-a2fc-000d3a38a36f,6.0,2.0,120.73,555.95,247.0,577.0,6,Ios App,Ios App,2019-02-28,2020-09-27,2020-09-27,2020-02-01,"[ERKEK, AKTIFSPOR]"
bf814bb2-a5d5-11e9-a2fc-000d3a38a36f,11.0,2.0,90.48,1474.34,301.0,672.0,6,Android App,Offline,2018-10-02,2020-08-04,2019-12-20,2020-08-04,[KADIN]
c3cd973c-afff-11e9-9757-000d3a38a36f,4.0,2.0,210.47,734.88,216.0,590.0,6,Mobile,Offline,2019-03-18,2020-10-28,2020-02-08,2020-10-28,"[AKTIFCOCUK, AKTIFSPOR]"
3d307a80-ab0b-11e9-a2fc-000d3a38a36f,6.0,1.0,249.98,701.87,263.0,1092.0,6,Android App,Android App,2017-09-15,2020-09-11,2020-09-11,2020-06-30,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
fca94ae2-b176-11e9-89fa-000d3a38a36f,4.0,1.0,59.99,569.97,93.0,594.0,6,Mobile,Mobile,2019-07-15,2021-02-28,2021-02-28,2019-07-18,"[KADIN, AKTIFSPOR]"
e6ee8d1c-a6e4-11e9-a2fc-000d3a38a36f,6.0,2.0,159.98,273.25,295.0,2175.0,6,Mobile,Mobile,2014-08-27,2020-08-10,2020-08-10,2019-11-10,[KADIN]
28d18a86-acd0-11e9-a2fc-000d3a38a36f,4.0,1.0,229.0,624.36,179.0,934.0,6,Mobile,Mobile,2018-05-15,2020-12-04,2020-12-04,2019-12-04,"[ERKEK, KADIN, AKTIFSPOR]"
1e3afa5a-9db5-11e9-9897-000d3a38a36f,2.0,1.0,19.99,929.45,83.0,755.0,6,Ios App,Ios App,2019-02-14,2021-03-10,2021-03-10,2019-02-14,"[ERKEK, COCUK]"
61221c0c-a87a-11e9-a2fc-000d3a38a36f,4.0,1.0,99.99,304.96,312.0,1029.0,6,Desktop,Offline,2017-09-29,2020-07-24,2018-07-23,2020-07-24,[AKTIFCOCUK]
d99a3bbe-a9d9-11e9-a2fc-000d3a38a36f,5.0,2.0,29.98,714.43,238.0,1291.0,6,Ios App,Ios App,2017-03-25,2020-10-06,2020-10-06,2019-02-23,"[ERKEK, AKTIFSPOR]"
be3710a2-2677-11ea-b9a0-000d3a38a36f,3.0,2.0,259.97,577.86,164.0,476.0,6,Android App,Android App,2019-08-31,2020-12-19,2020-12-19,2019-11-03,"[KADIN, AKTIFSPOR]"
80b017b6-7afe-11ea-8f20-000d3a38a36f,4.0,2.0,95.47,482.89,206.0,615.0,6,Ios App,Android App,2019-03-03,2020-11-07,2020-11-07,2020-03-01,[AKTIFSPOR]
05c9d684-adba-11e9-a2fc-000d3a38a36f,4.0,1.0,99.98,489.67,196.0,1046.0,6,Android App,Android App,2018-01-06,2020-11-17,2020-11-17,2019-11-20,[AKTIFCOCUK]
75590bee-acd6-11e9-a2fc-000d3a38a36f,7.0,3.0,169.97,891.34,161.0,661.0,6,Android App,Android App,2019-03-02,2020-12-22,2020-12-22,2019-08-31,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
127a064c-1dbd-11ea-8bf2-000d3a38a36f,8.0,1.0,49.99,2706.85,135.0,529.0,6,Android App,Android App,2019-08-07,2021-01-17,2021-01-17,2019-08-07,"[ERKEK, AKTIFSPOR]"
8eb8b8a8-5fc5-11ea-8dd8-000d3a38a36f,5.0,1.0,323.63,1068.53,109.0,393.0,6,Android App,Android App,2020-01-16,2021-02-12,2021-02-12,2020-03-06,[AKTIFSPOR]
1192e466-9f2c-11e9-9897-000d3a38a36f,13.0,2.0,99.98,883.86,75.0,2857.0,6,Mobile,Mobile,2013-05-22,2021-03-18,2021-03-18,2019-08-30,[KADIN]
ec463960-5276-11eb-9e65-000d3a38a36f,4.0,1.0,57.97,498.95,104.0,1192.0,6,Ios App,Ios App,2017-11-13,2021-02-17,2021-02-17,2019-10-20,[ERKEK]
cc164a06-a465-11e9-a2fc-000d3a38a36f,5.0,1.0,49.99,927.84,75.0,696.0,6,Android App,Android App,2019-04-22,2021-03-18,2021-03-18,2019-04-22,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
752392b4-d7bc-11e9-93bc-000d3a38a36f,16.0,2.0,260.72,2564.81,202.0,2569.0,6,Android App,Android App,2013-10-30,2020-11-11,2020-11-11,2020-02-11,"[ERKEK, AKTIFSPOR]"
3c688efe-9e94-11e9-9897-000d3a38a36f,6.0,1.0,299.98,488.98,172.0,2865.0,6,Desktop,Offline,2013-02-06,2020-12-11,2017-12-18,2020-12-11,[AKTIFSPOR]
14d752d6-f41f-11e9-9346-000d3a38a36f,3.0,1.0,99.99,613.05,129.0,460.0,6,Ios App,Ios App,2019-10-21,2021-01-23,2021-01-23,2019-10-21,[AKTIFCOCUK]
e6553278-a8f3-11e9-a2fc-000d3a38a36f,5.0,3.0,199.96,549.94,172.0,1644.0,6,Android App,Android App,2016-06-11,2020-12-11,2020-12-11,2019-09-13,[KADIN]
555b108a-87f5-11ea-ace9-000d3a38a36f,4.0,1.0,100.49,785.81,203.0,995.0,6,Ios App,Ios App,2018-02-19,2020-11-10,2020-11-10,2020-02-24,[KADIN]
b028912a-ad1e-11e9-a2fc-000d3a38a36f,7.0,1.0,140.49,727.16,331.0,911.0,6,Android App,Offline,2018-01-06,2020-07-05,2020-06-18,2020-07-05,"[KADIN, AKTIFSPOR]"
363db4a8-b196-11ea-b736-000d3a38a36f,6.0,1.0,116.86,308.94,82.0,252.0,6,Android App,Offline,2020-07-02,2021-03-11,2020-12-31,2021-03-11,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
d006f316-9db4-11e9-9897-000d3a38a36f,5.0,1.0,39.99,887.92,62.0,1207.0,6,Ios App,Ios App,2017-12-10,2021-03-31,2021-03-31,2020-11-29,[AKTIFSPOR]
48060e4a-2c19-11ea-91ab-000d3a38a36f,5.0,1.0,49.99,1190.21,75.0,560.0,6,Android App,Android App,2019-09-05,2021-03-18,2021-03-18,2019-09-05,[ERKEK]
835ba738-1e0a-11ea-8bf2-000d3a38a36f,5.0,2.0,249.97,1419.68,162.0,2525.0,6,Mobile,Mobile,2014-01-22,2020-12-21,2020-12-21,2019-12-28,"[KADIN, AKTIFSPOR]"
2c28231e-9f2b-11e9-9897-000d3a38a36f,49.0,2.0,129.98,4165.04,237.0,2696.0,6,Mobile,Desktop,2013-05-21,2020-10-07,2020-10-07,2019-06-30,[KADIN]
22e75f5e-ab92-11e9-a2fc-000d3a38a36f,5.0,3.0,230.47,215.82,277.0,980.0,6,Ios App,Offline,2017-12-22,2020-08-28,2018-07-16,2020-08-28,[ERKEK]
196edf12-ac71-11e9-a2fc-000d3a38a36f,9.0,2.0,239.98,1214.06,246.0,1189.0,6,Android App,Android App,2017-06-27,2020-09-28,2020-09-28,2019-11-30,"[ERKEK, AKTIFSPOR]"
acec4eec-aa40-11e9-a2fc-000d3a38a36f,4.0,1.0,299.9,573.78,148.0,1617.0,6,Android App,Android App,2016-08-01,2021-01-04,2021-01-04,2020-09-02,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
10628b20-a97f-11e9-a2fc-000d3a38a36f,3.0,1.0,150.49,417.36,143.0,945.0,6,Desktop,Desktop,2018-06-09,2021-01-09,2021-01-09,2019-11-30,[KADIN]
f89b7ef2-9e66-11e9-9897-000d3a38a36f,8.0,1.0,179.98,735.05,75.0,1243.0,6,Android App,Desktop,2017-10-22,2021-03-18,2021-03-18,2019-08-08,"[ERKEK, AKTIFSPOR]"
87c05fb2-d6b1-11e9-93bc-000d3a38a36f,5.0,1.0,69.99,466.9,223.0,418.0,6,Android App,Android App,2019-08-30,2020-10-21,2020-10-21,2019-08-30,"[KADIN, AKTIFSPOR]"
cc8695ae-2110-11ea-b50a-000d3a38a36f,3.0,2.0,250.48,414.72,239.0,379.0,6,Android App,Android App,2019-09-22,2020-10-05,2020-10-05,2020-03-08,"[AKTIFCOCUK, ERKEK, COCUK, AKTIFSPOR]"
2c675d02-e2da-11e9-ad00-000d3a38a36f,4.0,1.0,129.99,483.96,250.0,403.0,6,Android App,Android App,2019-08-18,2020-09-24,2020-09-24,2019-08-18,[ERKEK]
5f43fe7e-ad6f-11e9-a2fc-000d3a38a36f,14.0,1.0,99.98,872.02,271.0,1011.0,6,Android App,Android App,2017-11-27,2020-09-03,2020-09-03,2019-07-19,"[COCUK, KADIN]"
31d26c0c-a953-11e9-a2fc-000d3a38a36f,14.0,1.0,59.99,2238.71,105.0,1902.0,6,Android App,Android App,2015-12-03,2021-02-16,2021-02-16,2019-10-11,[AKTIFSPOR]
c8214cd6-adff-11e9-a2fc-000d3a38a36f,3.0,1.0,79.98,525.29,270.0,693.0,6,Android App,Android App,2018-10-12,2020-09-04,2020-09-04,2019-07-09,[]
968b3b0c-1c43-11ea-a490-000d3a38a36f,5.0,1.0,129.99,977.9,82.0,562.0,6,Desktop,Desktop,2019-08-27,2021-03-11,2021-03-11,2019-08-27,[ERKEK]
7b920376-a7a9-11e9-a2fc-000d3a38a36f,17.0,1.0,30.49,2368.05,232.0,2143.0,6,Desktop,Desktop,2014-11-30,2020-10-12,2020-10-12,2019-11-17,"[AKTIFCOCUK, ERKEK, COCUK]"
8bbc7a1a-2070-11eb-b361-000d3a38a36f,4.0,1.0,130.49,844.78,179.0,307.0,6,Ios App,Ios App,2020-02-01,2020-12-04,2020-12-04,2020-02-01,[AKTIFSPOR]
1b5e6058-f99d-11e9-b138-000d3a38a36f,3.0,1.0,129.99,401.46,117.0,465.0,6,Android App,Android App,2019-10-28,2021-02-04,2021-02-04,2019-10-28,"[KADIN, AKTIFSPOR]"
ed6cc3da-18f8-11ea-9213-000d3a38a36f,5.0,1.0,299.0,887.35,89.0,465.0,6,Android App,Android App,2019-11-25,2021-03-04,2021-03-04,2019-11-25,[AKTIFSPOR]
adab9042-aa7a-11e9-a2fc-000d3a38a36f,4.0,1.0,49.99,820.17,295.0,1423.0,6,Desktop,Offline,2016-09-17,2020-08-10,2018-02-14,2020-08-10,[KADIN]
cffbcb66-264a-11ea-8e1c-000d3a38a36f,3.0,1.0,159.98,553.95,339.0,404.0,6,Android App,Android App,2019-05-20,2020-06-27,2020-06-27,2019-05-20,[AKTIFSPOR]
78ae2e7e-e1f0-11e9-957d-000d3a38a36f,5.0,1.0,129.99,681.9,117.0,691.0,6,Android App,Android App,2019-03-16,2021-02-04,2021-02-04,2019-03-16,[AKTIFSPOR]
a2c5f932-63e4-11ea-a6dc-000d3a38a36f,5.0,1.0,182.97,649.9,161.0,286.0,6,Ios App,Ios App,2020-03-11,2020-12-22,2020-12-22,2020-03-11,"[COCUK, AKTIFSPOR]"
961295e2-aad0-11e9-a2fc-000d3a38a36f,7.0,1.0,50.49,920.49,187.0,1492.0,6,Android App,Android App,2016-10-26,2020-11-26,2020-11-26,2020-01-26,[ERKEK]
d73eb24c-a960-11e9-a2fc-000d3a38a36f,8.0,3.0,491.8,1603.27,127.0,1869.0,6,Ios App,Offline,2015-12-14,2021-01-25,2020-11-26,2021-01-25,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
c7a71422-d7ba-11e9-93bc-000d3a38a36f,4.0,1.0,69.99,708.85,86.0,539.0,6,Ios App,Ios App,2019-09-15,2021-03-07,2021-03-07,2019-09-15,"[COCUK, KADIN, AKTIFSPOR]"
38838c72-aa4b-11e9-a2fc-000d3a38a36f,10.0,1.0,59.99,1305.7,222.0,1279.0,6,Android App,Desktop,2017-04-22,2020-10-22,2020-10-22,2019-08-27,"[AKTIFCOCUK, COCUK, AKTIFSPOR]"
c1486df4-3da1-11ea-9e19-000d3a38a36f,10.0,1.0,239.97,1502.6,92.0,1300.0,6,Android App,Android App,2017-08-09,2021-03-01,2021-03-01,2019-04-06,"[AKTIFCOCUK, COCUK, KADIN]"
5e5b379a-aecb-11e9-a2fc-000d3a38a36f,3.0,1.0,149.98,397.96,222.0,708.0,6,Ios App,Ios App,2018-11-14,2020-10-22,2020-10-22,2019-07-03,[AKTIFSPOR]
aa7884de-a32c-11e9-a2fc-000d3a38a36f,6.0,1.0,59.99,857.98,146.0,654.0,6,Android App,Android App,2019-03-24,2021-01-06,2021-01-06,2019-03-24,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
2cf251fc-abdd-11e9-a2fc-000d3a38a36f,8.0,1.0,134.99,1106.13,171.0,1346.0,6,Mobile,Mobile,2017-04-06,2020-12-12,2020-12-12,2019-10-19,[]
861dc962-aa18-11e9-a2fc-000d3a38a36f,4.0,2.0,139.97,508.89,228.0,1573.0,6,Desktop,Desktop,2016-06-26,2020-10-16,2020-10-16,2019-07-28,[COCUK]
d3135412-b12f-11e9-9757-000d3a38a36f,4.0,1.0,261.44,799.32,252.0,487.0,6,Android App,Android App,2019-05-24,2020-09-22,2020-09-22,2020-08-07,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
6c354290-530b-11ea-acd3-000d3a38a36f,5.0,3.0,491.84,584.62,234.0,287.0,6,Ios App,Ios App,2019-12-28,2020-10-10,2020-10-10,2020-07-01,[KADIN]
f24f6988-acd9-11e9-a2fc-000d3a38a36f,41.0,16.0,1644.79,4630.89,153.0,1210.0,6,Android App,Android App,2017-09-07,2020-12-30,2020-12-30,2020-01-14,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
b66d7cce-5bad-11ea-a2d5-000d3a38a36f,5.0,2.0,479.97,2217.75,196.0,328.0,6,Ios App,Offline,2019-12-25,2020-11-17,2020-05-22,2020-11-17,[KADIN]
c0d97c8a-a5af-11e9-a2fc-000d3a38a36f,10.0,1.0,149.98,1219.4,74.0,753.0,6,Android App,Desktop,2019-02-25,2021-03-19,2021-03-19,2019-07-18,"[AKTIFCOCUK, COCUK]"
c8aa8882-a0fa-11e9-a2fc-000d3a38a36f,7.0,2.0,249.95,1579.44,130.0,706.0,6,Android App,Android App,2019-02-16,2021-01-22,2021-01-22,2019-10-13,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]"
3229e85c-ad3a-11e9-a2fc-000d3a38a36f,8.0,1.0,59.99,1462.33,181.0,898.0,6,Mobile,Desktop,2018-06-18,2020-12-02,2020-12-02,2019-06-27,[AKTIFSPOR]
c36c3f6a-9dcf-11e9-9897-000d3a38a36f,8.0,1.0,169.97,640.89,105.0,1516.0,6,Android App,Android App,2016-12-23,2021-02-16,2021-02-16,2019-08-09,[ERKEK]
e169a292-5bbf-11ea-943c-000d3a38a36f,5.0,1.0,119.99,492.95,129.0,378.0,6,Android App,Android App,2020-01-11,2021-01-23,2021-01-23,2020-01-11,"[ERKEK, AKTIFSPOR]"
a5a8cd4a-2b14-11ea-9d27-000d3a38a36f,4.0,1.0,49.99,447.46,168.0,462.0,6,Android App,Android App,2019-09-10,2020-12-15,2020-12-15,2019-09-10,"[KADIN, AKTIFSPOR]"
f5b61994-9dd6-11e9-9897-000d3a38a36f,7.0,2.0,203.7,703.16,327.0,1641.0,6,Android App,Offline,2016-01-11,2020-07-09,2019-10-24,2020-07-09,"[ERKEK, COCUK, KADIN]"
d79253d6-a7f6-11e9-a2fc-000d3a38a36f,7.0,1.0,119.99,977.47,190.0,1968.0,6,Ios App,Ios App,2015-07-05,2020-11-23,2020-11-23,2019-08-20,"[ERKEK, KADIN, AKTIFSPOR]"
753a3452-a73c-11e9-a2fc-000d3a38a36f,14.0,1.0,324.96,2769.66,214.0,2272.0,6,Desktop,Desktop,2014-08-11,2020-10-30,2020-10-30,2020-09-09,"[ERKEK, KADIN, AKTIFSPOR]"
7a8d779c-fcff-11ea-a657-000d3a38a36f,3.0,2.0,220.98,457.96,131.0,373.0,6,Android App,Android App,2020-01-14,2021-01-21,2021-01-21,2020-02-28,[ERKEK]
ea92184e-b193-11e9-89fa-000d3a38a36f,3.0,1.0,149.99,732.45,200.0,349.0,6,Mobile,Mobile,2019-11-30,2020-11-13,2020-11-13,2020-01-20,"[ERKEK, KADIN]"
c02981ae-196d-11ea-b6a2-000d3a38a36f,4.0,1.0,39.99,468.61,73.0,815.0,6,Android App,Android App,2018-12-26,2021-03-20,2021-03-20,2019-08-30,"[AKTIFCOCUK, COCUK]"
5d96043c-b125-11e9-9757-000d3a38a36f,8.0,2.0,499.95,920.0,99.0,644.0,6,Ios App,Mobile,2019-05-20,2021-02-22,2021-02-22,2020-10-17,"[AKTIFCOCUK, ERKEK, COCUK]"
ecfba592-51fb-11ea-a243-000d3a38a36f,9.0,2.0,319.97,823.42,77.0,466.0,6,Android App,Android App,2019-12-06,2021-03-16,2021-03-16,2020-03-08,"[ERKEK, AKTIFSPOR]"
caa72732-ad4b-11e9-a2fc-000d3a38a36f,7.0,4.0,274.93,1341.83,234.0,1064.0,6,Android App,Offline,2017-11-11,2020-10-10,2020-09-22,2020-10-10,"[ERKEK, COCUK, KADIN]"
ed0c26c6-af79-11e9-a2fc-000d3a38a36f,11.0,1.0,59.98,1250.07,182.0,709.0,6,Android App,Android App,2018-12-23,2020-12-01,2020-12-01,2019-08-22,[ERKEK]
907bcccc-aabf-11e9-a2fc-000d3a38a36f,10.0,2.0,149.98,1625.84,365.0,1323.0,6,Android App,Android App,2016-10-17,2020-06-01,2020-06-01,2019-04-24,[AKTIFSPOR]
318ff214-ddce-11e9-a848-000d3a38a36f,5.0,1.0,129.99,1154.64,106.0,513.0,6,Android App,Android App,2019-09-21,2021-02-15,2021-02-15,2019-09-21,"[ERKEK, AKTIFSPOR]"
56bf4024-1f4d-11ea-87bf-000d3a38a36f,3.0,1.0,12.99,906.78,170.0,415.0,6,Ios App,Ios App,2019-10-25,2020-12-13,2020-12-13,2019-10-25,"[COCUK, AKTIFSPOR]"
e77aa24a-2aef-11ea-9d27-000d3a38a36f,5.0,1.0,117.98,662.43,196.0,605.0,6,Android App,Android App,2019-03-23,2020-11-17,2020-11-17,2019-03-23,"[COCUK, KADIN]"
94043018-b06a-11e9-9757-000d3a38a36f,7.0,1.0,79.99,1269.92,245.0,827.0,6,Android App,Android App,2018-06-25,2020-09-29,2020-09-29,2019-04-12,"[ERKEK, KADIN]"
44581510-5bd8-11ea-9e4c-000d3a38a36f,5.0,1.0,80.49,1128.18,114.0,372.0,6,Android App,Android App,2020-02-01,2021-02-07,2021-02-07,2020-02-01,[AKTIFSPOR]
08f16ef2-5f22-11ea-be5b-000d3a38a36f,3.0,2.0,260.98,434.97,185.0,336.0,6,Android App,Android App,2019-12-28,2020-11-28,2020-11-28,2020-10-03,[KADIN]
7aa7b57c-b04c-11e9-9757-000d3a38a36f,4.0,1.0,129.99,818.94,147.0,735.0,6,Android App,Android App,2019-01-01,2021-01-05,2021-01-05,2019-02-18,"[COCUK, AKTIFSPOR]"
6d8f68cc-2c06-11ea-91ab-000d3a38a36f,8.0,2.0,289.22,632.42,320.0,211.0,6,Desktop,Desktop,2019-12-18,2020-07-16,2020-07-16,2020-03-10,[ERKEK]
e6692caa-5bb4-11ea-86a3-000d3a38a36f,3.0,1.0,60.49,419.94,132.0,362.0,6,Mobile,Mobile,2020-01-24,2021-01-20,2021-01-20,2020-01-24,[COCUK]
b3fe801e-a89d-11e9-a2fc-000d3a38a36f,7.0,1.0,59.99,772.89,109.0,2090.0,6,Desktop,Desktop,2015-05-25,2021-02-12,2021-02-12,2019-09-29,"[ERKEK, KADIN]"
367bfb14-b106-11e9-9757-000d3a38a36f,6.0,1.0,74.98,1504.55,162.0,593.0,6,Mobile,Mobile,2019-05-08,2020-12-21,2020-12-21,2020-11-07,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
7cb30796-aa60-11e9-a2fc-000d3a38a36f,5.0,1.0,159.98,797.88,194.0,1281.0,6,Android App,Android App,2017-05-18,2020-11-19,2020-11-19,2019-11-17,[AKTIFSPOR]
ef2e9b14-d7ce-11e9-93bc-000d3a38a36f,4.0,2.0,145.45,845.17,238.0,387.0,6,Android App,Android App,2019-09-15,2020-10-06,2020-10-06,2020-07-19,"[ERKEK, KADIN]"
5c79e69c-5425-11ea-b1db-000d3a38a36f,4.0,1.0,60.74,673.91,118.0,371.0,6,Android App,Android App,2020-01-29,2021-02-03,2021-02-03,2020-01-29,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
4ccb9578-a5a8-11e9-a2fc-000d3a38a36f,17.0,1.0,139.98,1053.08,234.0,1355.0,6,Android App,Android App,2017-01-24,2020-10-10,2020-10-10,2020-01-18,[ERKEK]
b624f67e-a72c-11e9-a2fc-000d3a38a36f,18.0,3.0,166.97,1938.77,364.0,2010.0,6,Ios App,Ios App,2014-12-01,2020-06-02,2020-06-02,2020-06-02,"[COCUK, KADIN]"
e5b76596-a7b0-11e9-a2fc-000d3a38a36f,6.0,2.0,290.2,1032.5,205.0,2164.0,6,Ios App,Offline,2014-12-06,2020-11-08,2020-06-14,2020-11-08,"[KADIN, AKTIFSPOR]"
96551d50-9f1c-11e9-9897-000d3a38a36f,10.0,1.0,69.99,744.77,348.0,2600.0,6,Desktop,Desktop,2013-05-06,2020-06-18,2020-06-18,2019-02-09,[AKTIFSPOR]
07df4342-a878-11e9-a2fc-000d3a38a36f,3.0,1.0,60.49,713.14,188.0,1110.0,6,Android App,Android App,2017-11-11,2020-11-25,2020-11-25,2020-02-02,[]
c6648830-a301-11e9-a2fc-000d3a38a36f,8.0,1.0,69.99,1029.46,164.0,638.0,6,Android App,Android App,2019-03-22,2020-12-19,2020-12-19,2019-03-22,"[ERKEK, KADIN, AKTIFSPOR]"
28f00236-7a7f-11ea-8f20-000d3a38a36f,10.0,1.0,99.99,1270.52,226.0,2033.0,6,Android App,Android App,2015-03-26,2020-10-18,2020-10-18,2019-02-20,"[AKTIFCOCUK, ERKEK, COCUK]"
fb435890-72c9-11ea-92d0-000d3a38a36f,4.0,1.0,69.99,372.14,201.0,447.0,6,Android App,Android App,2019-08-23,2020-11-12,2020-11-12,2019-08-23,[COCUK]
7bb50fd2-a502-11e9-a2fc-000d3a38a36f,12.0,2.0,429.88,2139.79,172.0,1482.0,6,Mobile,Mobile,2016-11-20,2020-12-11,2020-12-11,2019-03-28,[KADIN]
f19c859e-b093-11e9-9757-000d3a38a36f,4.0,3.0,390.94,1026.92,355.0,423.0,6,Mobile,Mobile,2019-04-15,2020-06-11,2020-06-11,2019-08-01,[AKTIFSPOR]
23d827e0-5beb-11ea-b617-000d3a38a36f,3.0,2.0,171.47,346.97,105.0,357.0,6,Ios App,Ios App,2020-02-25,2021-02-16,2021-02-16,2021-01-19,"[AKTIFCOCUK, COCUK]"
