master_id,order_channel,last_order_channel,first_order_date,last_order_date,last_order_date_online,last_order_date_offline,order_num_total_ever_online,order_num_total_ever_offline,customer_value_total_ever_offline,customer_value_total_ever_online,interested_in_categories_12
fbc88b3a-2929-11ea-b87a-000d3a38a36f,Android App,Offline,2019-11-10,2021-01-28,2020-04-26,2021-01-28,4.0,3.0,1399.4,837.77,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
cf1a64e8-a8f8-11e9-a2fc-000d3a38a36f,Desktop,Offline,2016-07-09,2021-03-10,2016-07-14,2021-03-10,2.0,1.0,409.99,428.82,[AKTIFSPOR]
27cbb02c-a7f7-11e9-a2fc-000d3a38a36f,Desktop,Offline,2015-07-12,2020-06-22,2015-07-12,2020-06-22,1.0,1.0,959.98,119.99,[AKTIFSPOR]
e85d6cce-712b-11ea-adca-000d3a38a36f,Ios App,Ios App,2020-03-03,2020-06-20,2020-06-20,2020-03-03,1.0,1.0,50.49,54.99,[ERKEK]
1535b0fe-a27d-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2019-03-13,2020-08-13,2020-08-13,2019-03-16,2.0,3.0,239.96,326.95,"[ERKEK, AKTIFSPOR]"
890e0546-a695-11e9-a2fc-000d3a38a36f,Desktop,Offline,2014-03-11,2020-09-05,2014-03-11,2020-09-05,1.0,2.0,149.98,169.99,"[AKTIFCOCUK, AKTIFSPOR]"
00fa3c44-748c-11eb-8577-000d3a38a36f,Mobile,Offline,2021-02-20,2021-05-25,2021-02-20,2021-05-25,1.0,1.0,119.98,109.98,[KADIN]
2d8d62f4-2c0d-11ea-91ab-000d3a38a36f,Android App,Android App,2019-12-02,2021-05-17,2021-05-17,2019-12-02,1.0,1.0,129.99,99.65,[]
1d71c20a-a177-11e9-a2fc-000d3a38a36f,Mobile,Offline,2019-02-22,2021-01-15,2020-05-16,2021-01-15,1.0,2.0,280.95,321.97,[KADIN]
3d033958-9e7c-11e9-9897-000d3a38a36f,Android App,Android App,2021-02-10,2021-05-11,2021-05-11,2021-02-10,1.0,1.0,80.98,174.6,[KADIN]
b1df58f4-f8d7-11ea-9564-000d3a38a36f,Android App,Android App,2020-09-16,2021-04-29,2021-04-29,2020-09-16,1.0,1.0,59.99,314.93,[ERKEK]
d199a358-1c63-11ea-a490-000d3a38a36f,Android App,Android App,2019-08-30,2021-03-09,2021-03-09,2019-08-30,4.0,1.0,149.99,598.81,"[COCUK, AKTIFSPOR]"
89d6a164-121e-11ea-a001-000d3a38a36f,Ios App,Ios App,2019-11-04,2020-07-03,2020-07-03,2019-11-04,6.0,1.0,162.98,1026.91,[AKTIFSPOR]
85957ec0-ae66-11e9-a2fc-000d3a38a36f,Mobile,Offline,2018-10-27,2020-11-15,2019-09-18,2020-11-15,3.0,2.0,269.95,256.44,[]
530b5fd4-d9f3-11e9-93bc-000d3a38a36f,Android App,Offline,2019-09-18,2020-08-01,2020-05-04,2020-08-01,2.0,1.0,97.48,385.92,[ERKEK]
9a4af16e-b159-11ea-b736-000d3a38a36f,Android App,Android App,2020-06-18,2020-12-08,2020-12-08,2020-06-18,3.0,1.0,276.89,1277.8,"[KADIN, AKTIFSPOR]"
bfcdad7a-9f9c-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-04-06,2020-06-07,2020-06-07,2019-04-06,1.0,1.0,459.97,94.98,[COCUK]
4becee40-1b91-11ea-ac4f-000d3a38a36f,Mobile,Mobile,2019-07-15,2020-10-06,2020-10-06,2019-10-26,4.0,2.0,400.7,557.99,[AKTIFSPOR]
45056858-e1ff-11e9-957d-000d3a38a36f,Mobile,Mobile,2019-03-18,2021-01-19,2021-01-19,2020-09-17,2.0,2.0,59.98,424.97,"[COCUK, KADIN]"
d8279686-f7ff-11e9-b138-000d3a38a36f,Ios App,Ios App,2019-10-26,2021-01-02,2021-01-02,2019-10-26,2.0,1.0,119.99,295.9,[]
977ea9c0-ab6b-11e9-a2fc-000d3a38a36f,Desktop,Offline,2017-11-24,2020-12-01,2017-11-24,2020-12-01,2.0,1.0,147.97,339.98,"[ERKEK, KADIN]"
199024ec-bfad-11ea-9c44-000d3a38a36f,Android App,Android App,2020-07-06,2021-02-14,2021-02-14,2020-07-06,1.0,1.0,20.49,466.37,"[KADIN, AKTIFSPOR]"
8668af9e-a5c8-11e9-a2fc-000d3a38a36f,Android App,Offline,2018-09-23,2021-02-24,2020-11-26,2021-02-24,3.0,1.0,50.88,305.27,[AKTIFSPOR]
b9042c3a-1b66-11ea-9812-000d3a38a36f,Ios App,Ios App,2019-08-14,2021-05-18,2021-05-18,2020-11-29,1.0,2.0,224.46,184.88,"[ERKEK, KADIN]"
b03d84d6-b016-11e9-9757-000d3a38a36f,Desktop,Offline,2019-03-21,2021-05-26,2020-06-18,2021-05-26,8.0,2.0,320.96,725.89,"[ERKEK, AKTIFSPOR]"
0a155dcc-d4c3-11ea-8606-000d3a38a36f,Android App,Android App,2020-08-02,2020-12-10,2020-12-10,2020-08-02,1.0,1.0,319.99,144.42,[AKTIFSPOR]
ff3e2458-1166-11ea-8872-000d3a38a36f,Android App,Android App,2019-11-08,2020-10-07,2020-10-07,2019-11-08,2.0,1.0,59.99,207.98,[AKTIFCOCUK]
2e537870-2480-11ea-a30f-000d3a38a36f,Android App,Android App,2019-08-01,2020-08-19,2020-08-19,2019-08-01,1.0,1.0,159.98,444.94,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
8c8d8d10-9df1-11e9-9897-000d3a38a36f,Android App,Android App,2018-04-15,2020-10-05,2020-10-05,2020-02-25,3.0,2.0,159.98,444.91,[AKTIFSPOR]
83963eda-d6dd-11e9-93bc-000d3a38a36f,Mobile,Offline,2019-09-02,2020-08-04,2020-04-27,2020-08-04,1.0,2.0,179.98,90.99,[ERKEK]
52bf3f6a-4f3b-11ea-99ba-000d3a38a36f,Ios App,Ios App,2019-12-03,2021-02-25,2021-02-25,2019-12-03,3.0,1.0,266.97,1499.97,[]
c611dcca-a289-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2019-03-14,2021-01-05,2021-01-05,2019-03-14,2.0,1.0,39.99,1319.1,[AKTIFSPOR]
293260c0-b173-11e9-89fa-000d3a38a36f,Android App,Android App,2020-09-29,2020-12-16,2020-12-16,2020-11-23,3.0,1.0,130.49,708.65,"[ERKEK, KADIN, AKTIFSPOR]"
6e1bf1ce-a3f4-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-04-09,2021-04-13,2021-04-13,2019-11-19,2.0,2.0,219.98,145.96,[]
1c7c6a1e-ddc5-11e9-a848-000d3a38a36f,Ios App,Offline,2020-04-29,2021-03-06,2020-04-29,2021-03-06,1.0,1.0,90.88,216.99,[ERKEK]
8e28c7ec-ad5b-11e9-a2fc-000d3a38a36f,Mobile,Offline,2018-11-18,2021-02-25,2021-01-19,2021-02-25,3.0,2.0,350.71,281.97,"[AKTIFCOCUK, COCUK]"
57ecf1ca-5b53-11ea-a15c-000d3a38a36f,Ios App,Ios App,2019-12-22,2021-01-24,2021-01-24,2019-12-22,1.0,2.0,579.88,53.99,[AKTIFCOCUK]
e6ac73fc-61fe-11ea-8dd8-000d3a38a36f,Desktop,Desktop,2020-02-28,2021-05-19,2021-05-19,2020-02-28,1.0,1.0,110.49,188.5,[]
c5a45aaa-a7da-11e9-a2fc-000d3a38a36f,Desktop,Desktop,2015-02-10,2020-09-04,2020-09-04,2019-07-27,7.0,1.0,39.98,942.54,[ERKEK]
49798902-a57b-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-08-25,2020-09-16,2020-09-16,2019-08-25,6.0,1.0,24.99,910.32,"[COCUK, KADIN]"
b33d4ae0-e545-11e9-ad00-000d3a38a36f,Android App,Android App,2019-10-02,2020-08-17,2020-08-17,2019-10-02,1.0,1.0,99.99,259.98,[ERKEK]
38ac4248-11f7-11ea-916f-000d3a38a36f,Ios App,Offline,2019-09-15,2021-03-04,2020-12-21,2021-03-04,2.0,2.0,996.99,968.91,"[ERKEK, AKTIFSPOR]"
55467e46-a8e8-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2016-06-19,2020-12-23,2020-12-23,2020-12-21,2.0,2.0,372.96,321.99,"[ERKEK, KADIN, AKTIFSPOR]"
4b576ecc-b6d4-11ea-b48c-000d3a38a36f,Desktop,Offline,2019-09-27,2021-05-27,2021-04-24,2021-05-27,1.0,4.0,399.22,191.98,"[AKTIFCOCUK, COCUK, KADIN]"
ff5af0e0-adbd-11e9-a2fc-000d3a38a36f,Mobile,Offline,2018-01-07,2020-09-13,2019-05-23,2020-09-13,3.0,3.0,134.97,254.99,[KADIN]
4b83bc64-60a0-11ea-8dd8-000d3a38a36f,Android App,Android App,2020-02-02,2021-01-21,2021-01-21,2021-01-14,4.0,1.0,50.98,1363.84,"[ERKEK, COCUK]"
77aa9376-93ee-11eb-b7d2-000d3a38a36f,Mobile,Mobile,2021-04-02,2021-04-02,2021-04-02,2021-04-02,1.0,1.0,105.87,278.98,"[ERKEK, KADIN, AKTIFSPOR]"
85cc7420-5ba9-11ea-83ff-000d3a38a36f,Android App,Android App,2020-01-18,2021-04-24,2021-04-24,2020-01-21,4.0,2.0,220.71,760.34,"[ERKEK, KADIN]"
cf6f7770-a552-11e9-a2fc-000d3a38a36f,Mobile,Offline,2018-08-06,2020-08-26,2018-08-06,2020-08-26,1.0,2.0,175.47,45.0,[KADIN]
60061ace-a5de-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-12-05,2020-10-26,2020-10-26,2019-12-05,1.0,1.0,89.99,89.99,[ERKEK]
ebd3724e-a7bf-11e9-a2fc-000d3a38a36f,Mobile,Offline,2014-12-26,2020-11-26,2019-03-30,2020-11-26,2.0,1.0,120.49,167.98,[AKTIFSPOR]
d09d8ee0-a324-11ea-9c18-000d3a38a36f,Mobile,Mobile,2020-05-31,2021-02-24,2021-02-24,2020-05-31,1.0,1.0,69.99,219.99,"[AKTIFCOCUK, AKTIFSPOR]"
0af784d4-9e6a-11ea-80cd-000d3a38a36f,Mobile,Offline,2020-05-24,2020-07-03,2020-05-24,2020-07-03,1.0,1.0,19.99,164.98,[ERKEK]
b0625668-a214-11e9-a2fc-000d3a38a36f,Android App,Offline,2019-03-05,2020-12-04,2020-08-10,2020-12-04,1.0,6.0,718.42,139.98,"[AKTIFCOCUK, AKTIFSPOR]"
eef8cf84-637e-11ea-a6dc-000d3a38a36f,Mobile,Offline,2019-07-13,2020-09-17,2019-08-30,2020-09-17,3.0,2.0,35.48,887.06,[COCUK]
481a1f9e-9f9b-11e9-a2fc-000d3a38a36f,Desktop,Desktop,2019-11-03,2021-05-18,2021-05-18,2019-11-03,1.0,1.0,59.99,214.49,[]
3ce11136-a50f-11e9-a2fc-000d3a38a36f,Desktop,Desktop,2019-06-26,2020-06-16,2020-06-16,2019-06-26,1.0,1.0,34.99,179.98,"[ERKEK, AKTIFSPOR]"
4a34d4d0-a433-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-04-16,2020-12-15,2020-12-15,2019-04-26,1.0,2.0,289.97,303.96,"[COCUK, KADIN]"
62b46e06-a412-11e9-a2fc-000d3a38a36f,Android App,Offline,2019-04-12,2021-03-11,2020-10-30,2021-03-11,2.0,3.0,667.87,219.98,"[ERKEK, KADIN, AKTIFSPOR]"
c59806b8-afe3-11e9-9757-000d3a38a36f,Android App,Android App,2019-02-23,2021-04-02,2021-04-02,2019-02-23,1.0,1.0,49.99,62.99,[AKTIFSPOR]
4d66255c-aaa3-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-07-08,2020-11-20,2020-11-20,2019-07-08,4.0,1.0,49.99,920.34,[AKTIFSPOR]
66bcf596-8e6c-11ea-8f41-000d3a38a36f,Ios App,Offline,2020-05-08,2021-04-09,2020-05-08,2021-04-09,1.0,1.0,170.88,119.99,[]
a884ad28-b101-11e9-9757-000d3a38a36f,Mobile,Mobile,2019-05-07,2020-06-20,2020-06-20,2019-08-27,3.0,1.0,39.99,403.53,[AKTIFSPOR]
a3c27754-a457-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-04-20,2021-02-28,2021-02-28,2020-08-16,1.0,5.0,596.09,206.98,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
702d25d0-5b52-11ea-a550-000d3a38a36f,Android App,Android App,2020-01-19,2021-03-17,2021-03-17,2020-01-19,2.0,1.0,245.71,369.98,[AKTIFSPOR]
567d9344-27a5-11ea-aaaa-000d3a38a36f,Android App,Desktop,2019-09-22,2021-05-09,2021-05-09,2019-09-22,3.0,2.0,156.97,630.42,[ERKEK]
c534884e-f995-11e9-b138-000d3a38a36f,Mobile,Mobile,2019-10-28,2021-05-10,2021-05-10,2019-10-31,3.0,2.0,302.95,1250.0,[AKTIFSPOR]
5a9afff6-a461-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2019-04-21,2021-04-21,2021-04-21,2019-04-21,2.0,1.0,119.99,200.83,[AKTIFSPOR]
0cb6fdb2-ab00-11e9-a2fc-000d3a38a36f,Android App,Mobile,2016-11-22,2021-04-20,2021-04-20,2020-11-14,11.0,2.0,139.98,1681.42,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
88626ad6-a77d-11e9-a2fc-000d3a38a36f,Desktop,Offline,2015-02-25,2020-08-23,2015-02-25,2020-08-23,1.0,1.0,329.99,14.99,[AKTIFCOCUK]
5eab1440-74fa-11ea-bb48-000d3a38a36f,Android App,Android App,2019-12-29,2021-01-07,2021-01-07,2020-09-07,3.0,2.0,210.47,623.55,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
f7b9a9ee-26a8-11ea-b9a0-000d3a38a36f,Android App,Offline,2019-04-20,2021-03-16,2021-01-23,2021-03-16,1.0,5.0,1004.75,69.99,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
331c38b0-a2e9-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-03-21,2021-05-02,2021-05-02,2019-03-21,1.0,1.0,39.99,117.94,[]
f922e418-b136-11e9-9757-000d3a38a36f,Mobile,Offline,2019-05-27,2020-07-10,2019-05-27,2020-07-10,1.0,1.0,59.99,99.99,[KADIN]
60fbd5f8-5b06-11ea-ae34-000d3a38a36f,Mobile,Offline,2020-02-10,2021-04-20,2020-02-11,2021-04-20,2.0,3.0,323.46,269.97,[KADIN]
da6356c4-ae7b-11e9-a2fc-000d3a38a36f,Mobile,Offline,2018-07-19,2021-02-26,2020-07-10,2021-02-26,4.0,1.0,140.87,403.98,"[AKTIFCOCUK, KADIN]"
dc6c02c2-a881-11e9-a2fc-000d3a38a36f,Mobile,Offline,2015-05-17,2020-11-03,2018-05-25,2020-11-03,4.0,1.0,340.74,441.95,[AKTIFSPOR]
5b1406ec-a3be-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-04-05,2021-02-25,2021-02-25,2019-04-05,2.0,1.0,109.99,290.98,[AKTIFSPOR]
29f9273e-ecf3-11ea-9369-000d3a38a36f,Android App,Android App,2020-09-13,2021-05-02,2021-05-02,2020-09-23,5.0,1.0,49.99,524.41,"[ERKEK, COCUK, KADIN]"
886d73a6-84bb-11ea-80af-000d3a38a36f,Desktop,Desktop,2019-07-05,2021-05-18,2021-05-18,2020-11-18,4.0,3.0,299.97,1143.01,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
ac136d9e-5ba1-11ea-b269-000d3a38a36f,Mobile,Mobile,2020-02-16,2020-11-11,2020-11-11,2020-02-16,2.0,1.0,30.49,139.99,[AKTIFSPOR]
184f4018-1175-11ea-9f3a-000d3a38a36f,Android App,Android App,2019-10-18,2020-06-02,2020-06-02,2019-10-18,1.0,1.0,249.98,284.0,[AKTIFSPOR]
ff69a5da-a945-11e9-a2fc-000d3a38a36f,Android App,Android App,2015-11-20,2021-01-17,2021-01-17,2020-03-07,6.0,3.0,279.96,460.84,[KADIN]
3c84830c-d689-11e9-93bc-000d3a38a36f,Android App,Android App,2019-08-27,2021-05-13,2021-05-13,2019-09-13,1.0,2.0,284.92,89.99,[KADIN]
b46f33b8-a09a-11ea-9d0a-000d3a38a36f,Android App,Offline,2020-05-28,2020-09-08,2020-05-28,2020-09-08,1.0,1.0,601.18,599.84,"[AKTIFCOCUK, KADIN]"
88ced45e-b08e-11e9-9757-000d3a38a36f,Android App,Android App,2019-04-17,2021-05-21,2021-05-21,2019-04-17,3.0,1.0,199.97,567.36,[KADIN]
a4fa1c80-3957-11eb-a48e-000d3a38a36f,Android App,Android App,2020-12-08,2021-05-18,2021-05-18,2020-12-09,3.0,2.0,380.48,359.45,[ERKEK]
d2241c94-5be3-11ea-b834-000d3a38a36f,Android App,Android App,2019-12-29,2021-05-03,2021-05-03,2019-12-29,6.0,1.0,209.97,564.71,[]
966405aa-7157-11ea-adca-000d3a38a36f,Android App,Offline,2019-11-10,2021-04-09,2019-12-22,2021-04-09,3.0,2.0,243.83,297.47,[]
04194dac-9f4f-11e9-9897-000d3a38a36f,Mobile,Offline,2018-03-09,2021-05-28,2019-09-14,2021-05-28,4.0,1.0,80.88,919.95,[]
0a75969e-a470-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-04-24,2020-12-22,2020-12-22,2019-04-24,2.0,1.0,219.99,390.92,[AKTIFCOCUK]
e8fc7148-9e90-11e9-9897-000d3a38a36f,Android App,Android App,2017-02-16,2021-04-21,2021-04-21,2020-10-24,8.0,2.0,396.71,1446.93,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
2b05fdd8-ad97-11e9-a2fc-000d3a38a36f,Desktop,Offline,2017-12-17,2020-07-14,2019-06-13,2020-07-14,2.0,1.0,99.98,179.94,[KADIN]
496c31ce-25fc-11ea-8e1c-000d3a38a36f,Mobile,Mobile,2019-09-27,2020-11-25,2020-11-25,2019-11-30,1.0,2.0,292.97,125.99,[KADIN]
fa258182-a6fe-11e9-a2fc-000d3a38a36f,Desktop,Offline,2014-10-12,2020-07-18,2014-10-16,2020-07-18,2.0,5.0,734.95,177.95,[KADIN]
3f1ae2ce-ab77-11e9-a2fc-000d3a38a36f,Android App,Offline,2020-12-27,2021-05-18,2021-01-16,2021-05-18,2.0,3.0,581.92,417.84,[AKTIFSPOR]
362d96be-f9a2-11ea-9564-000d3a38a36f,Desktop,Desktop,2020-09-18,2020-11-14,2020-11-14,2020-09-18,2.0,1.0,59.99,149.97,"[ERKEK, KADIN]"
510ad0ee-a720-11e9-a2fc-000d3a38a36f,Desktop,Offline,2014-06-30,2021-03-06,2017-04-16,2021-03-06,4.0,2.0,259.96,334.98,[AKTIFSPOR]
a745b9e4-b0ab-11e9-9757-000d3a38a36f,Mobile,Offline,2019-03-02,2021-04-03,2020-11-09,2021-04-03,5.0,2.0,149.98,1374.46,[ERKEK]
933c55f2-15e1-11ea-aa74-000d3a38a36f,Mobile,Mobile,2020-11-10,2021-03-24,2021-03-24,2020-11-10,2.0,1.0,160.49,149.98,"[ERKEK, KADIN]"
f015a7c6-a0d2-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2019-02-11,2020-11-11,2020-11-11,2019-03-20,2.0,2.0,362.93,465.5,[]
12abb1e8-ab2f-11e9-a2fc-000d3a38a36f,Android App,Desktop,2017-05-23,2020-12-04,2020-12-04,2020-03-04,7.0,1.0,124.98,1034.12,[AKTIFSPOR]
0752e1ce-1aef-11ea-98d5-000d3a38a36f,Android App,Android App,2019-11-29,2021-05-26,2021-05-26,2019-11-29,5.0,1.0,79.99,763.9,[COCUK]
3ae3bd9c-5bdb-11ea-a3fe-000d3a38a36f,Android App,Android App,2019-12-26,2020-11-25,2020-11-25,2019-12-26,1.0,1.0,129.99,103.99,[ERKEK]
bf605088-d69f-11e9-93bc-000d3a38a36f,Mobile,Mobile,2019-08-29,2021-05-22,2021-05-22,2020-02-23,3.0,3.0,209.93,594.79,"[AKTIFCOCUK, COCUK]"
de968588-a0fa-11e9-a2fc-000d3a38a36f,Desktop,Offline,2019-02-16,2020-06-21,2020-06-19,2020-06-21,1.0,3.0,129.97,59.98,[KADIN]
7408f952-2b16-11ea-9d27-000d3a38a36f,Android App,Android App,2019-03-09,2021-04-30,2021-04-30,2019-03-09,1.0,1.0,129.99,93.32,[KADIN]
39e123aa-94c3-11ea-85df-000d3a38a36f,Android App,Offline,2020-05-09,2021-02-10,2020-05-09,2021-02-10,1.0,1.0,134.98,55.99,[]
d9acb9de-23d1-11ea-8523-000d3a38a36f,Android App,Android App,2019-02-16,2021-01-17,2021-01-17,2019-02-16,8.0,1.0,39.99,1207.77,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
d13567fe-afde-11e9-9757-000d3a38a36f,Mobile,Offline,2019-03-11,2021-05-18,2019-03-11,2021-05-18,1.0,1.0,145.97,209.0,[KADIN]
e7b87010-13da-11ea-a001-000d3a38a36f,Android App,Android App,2019-07-11,2021-02-18,2021-02-18,2019-09-19,1.0,3.0,139.97,79.99,[AKTIFCOCUK]
5d3094ae-27da-11ea-aaaa-000d3a38a36f,Android App,Android App,2019-08-16,2020-11-12,2020-11-12,2019-11-28,1.0,3.0,599.96,89.99,[AKTIFSPOR]
5402f22a-2f08-11ea-8467-000d3a38a36f,Ios App,Ios App,2019-11-16,2021-05-27,2021-05-27,2019-11-16,2.0,1.0,159.99,239.8,[]
a402752a-af38-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-04-06,2020-11-11,2020-11-11,2019-07-29,1.0,2.0,280.72,129.99,[AKTIFSPOR]
c1005876-ac87-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2017-11-09,2021-04-28,2021-04-28,2020-11-16,8.0,1.0,163.73,1383.6,"[ERKEK, COCUK]"
42d7d328-f8bf-11e9-b138-000d3a38a36f,Android App,Android App,2019-10-27,2020-06-02,2020-06-02,2019-12-12,2.0,2.0,229.98,289.95,[KADIN]
752a0a26-23c6-11ea-8523-000d3a38a36f,Android App,Android App,2019-11-03,2021-01-19,2021-01-19,2019-11-03,2.0,1.0,99.98,373.13,"[AKTIFCOCUK, AKTIFSPOR]"
397818da-accd-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-10-23,2020-09-26,2020-09-26,2019-10-23,4.0,1.0,79.99,900.44,"[ERKEK, KADIN, AKTIFSPOR]"
65dc7d3e-5b38-11ea-bb53-000d3a38a36f,Android App,Android App,2019-07-20,2021-05-17,2021-05-17,2020-07-28,12.0,3.0,490.66,2928.08,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
b9270d20-d63a-11e9-93bc-000d3a38a36f,Android App,Android App,2019-08-19,2020-12-20,2020-12-20,2020-11-04,3.0,3.0,503.95,393.83,"[ERKEK, KADIN]"
2a13b038-ddc0-11e9-a848-000d3a38a36f,Android App,Android App,2019-09-20,2021-05-13,2021-05-13,2019-11-20,2.0,2.0,254.95,195.0,[]
68e97534-28c7-11ea-b87a-000d3a38a36f,Android App,Android App,2019-10-14,2021-05-27,2021-05-27,2020-11-12,2.0,4.0,460.46,168.97,"[COCUK, KADIN]"
4ed84e34-ad45-11e9-a2fc-000d3a38a36f,Desktop,Desktop,2019-07-12,2021-01-18,2021-01-18,2019-07-12,1.0,1.0,19.99,125.99,[COCUK]
6832ab3c-1f18-11ea-87bf-000d3a38a36f,Android App,Android App,2019-03-09,2020-10-14,2020-10-14,2019-03-09,2.0,1.0,109.99,843.94,"[ERKEK, AKTIFSPOR]"
ea81b4f8-a758-11e9-a2fc-000d3a38a36f,Desktop,Desktop,2014-09-19,2021-04-01,2021-04-01,2019-02-19,9.0,1.0,29.99,729.86,"[AKTIFCOCUK, AKTIFSPOR]"
b4f3ff04-aae5-11e9-a2fc-000d3a38a36f,Desktop,Desktop,2017-08-06,2021-05-10,2021-05-10,2019-02-16,2.0,1.0,189.9,170.99,[AKTIFCOCUK]
91a9f1c8-ff24-11e9-a5e8-000d3a38a36f,Android App,Android App,2019-07-21,2020-09-10,2020-09-10,2020-01-31,1.0,3.0,350.46,62.99,[AKTIFCOCUK]
4fd60fe2-9e0e-11e9-9897-000d3a38a36f,Android App,Android App,2014-12-08,2021-05-25,2021-05-25,2020-11-04,6.0,2.0,199.98,799.31,"[COCUK, KADIN]"
db6a6b32-d664-11e9-93bc-000d3a38a36f,Mobile,Mobile,2019-08-22,2020-12-02,2020-12-02,2019-08-22,2.0,1.0,49.99,411.94,"[ERKEK, KADIN]"
09afd4de-a288-11e9-a2fc-000d3a38a36f,Mobile,Offline,2019-03-14,2020-06-01,2020-03-25,2020-06-01,1.0,4.0,436.67,79.99,[ERKEK]
731cd056-235c-11eb-99f8-000d3a38a36f,Android App,Android App,2020-11-10,2021-05-17,2021-05-17,2020-11-10,5.0,1.0,59.99,1013.72,"[COCUK, KADIN]"
8cc0d36a-b19b-11e9-89fa-000d3a38a36f,Mobile,Mobile,2019-07-04,2020-10-16,2020-10-16,2019-07-04,1.0,1.0,59.99,29.99,[KADIN]
3c640444-5b25-11ea-a469-000d3a38a36f,Ios App,Offline,2020-01-31,2020-10-19,2020-06-07,2020-10-19,2.0,2.0,196.97,243.97,"[ERKEK, COCUK]"
5222f3ae-af12-11e9-a2fc-000d3a38a36f,Desktop,Offline,2017-11-24,2020-10-23,2020-01-11,2020-10-23,28.0,2.0,250.45,2874.83,[AKTIFSPOR]
44147d1c-22fa-11ea-8523-000d3a38a36f,Android App,Android App,2019-10-12,2021-01-23,2021-01-23,2019-10-12,2.0,1.0,99.99,153.98,[COCUK]
ddc1fa66-afb9-11e9-9757-000d3a38a36f,Mobile,Offline,2019-01-15,2020-10-25,2019-01-18,2020-10-25,2.0,2.0,498.64,249.95,"[ERKEK, COCUK, KADIN]"
85ce1506-1f9e-11ea-87bf-000d3a38a36f,Mobile,Mobile,2019-04-27,2021-02-12,2021-02-12,2019-04-27,2.0,1.0,89.99,328.97,[KADIN]
3bdca7ec-3cad-11ea-b550-000d3a38a36f,Android App,Android App,2019-11-20,2021-01-26,2021-01-26,2020-02-27,2.0,3.0,269.96,498.65,[AKTIFSPOR]
b4972c06-62dd-11ea-a6dc-000d3a38a36f,Android App,Android App,2020-03-07,2020-12-13,2020-12-13,2020-11-13,3.0,2.0,160.48,445.97,"[ERKEK, COCUK, AKTIFSPOR]"
0bb08a16-aca2-11e9-a2fc-000d3a38a36f,Desktop,Offline,2018-05-02,2021-04-16,2020-01-24,2021-04-16,2.0,4.0,690.61,479.98,"[KADIN, AKTIFSPOR]"
d497e1c4-9d46-11e9-9897-000d3a38a36f,Ios App,Ios App,2019-11-15,2021-04-01,2021-04-01,2021-03-12,4.0,3.0,750.91,779.14,"[AKTIFCOCUK, AKTIFSPOR]"
58b5fc40-5bdb-11ea-a8d0-000d3a38a36f,Android App,Android App,2020-01-11,2020-12-25,2020-12-25,2020-07-04,1.0,2.0,515.71,219.99,"[AKTIFCOCUK, COCUK, AKTIFSPOR]"
051b160c-b11c-11e9-9757-000d3a38a36f,Android App,Android App,2019-04-24,2020-11-12,2020-11-12,2019-04-24,1.0,1.0,259.98,86.99,[ERKEK]
fe05de1e-43de-11ea-8b43-000d3a38a36f,Android App,Android App,2019-11-24,2020-11-27,2020-11-27,2019-11-24,1.0,1.0,179.99,197.99,[AKTIFSPOR]
b91f85c6-abd5-11e9-a2fc-000d3a38a36f,Android App,Mobile,2019-02-15,2021-02-12,2021-02-12,2019-11-09,8.0,3.0,269.97,883.17,"[COCUK, KADIN]"
c73a4ed8-af37-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-06-22,2021-05-22,2021-05-22,2019-10-26,7.0,4.0,184.93,903.03,"[AKTIFCOCUK, COCUK, KADIN]"
859afe1a-2006-11ea-87bf-000d3a38a36f,Android App,Android App,2019-04-24,2021-05-07,2021-05-07,2020-01-30,1.0,2.0,209.98,108.88,[ERKEK]
